estado,monto
Pagado,18000
Pagado,25450
Pagado,11200
Pagado,20750
Pagado,16800
Pagado,10400
Pagado,18200
Pagado,14500
Pagado,31825
Pagado,13350
Pagado,21000
Pagado,6000
Pagado,14400
Pagado,20000
Pagado,12000
Pagado,25000
Pagado,23000
Pagado,18000
Pagado,18825
Pagado,12400
Pagado,4500
Pagado,24000
Pagado,35000
Pagado,21000
Pagado,29175
Pagado,20000
Pagado,19000
Pagado,26000
Pagado,7700
Pagado,20000
Pagado,12000
Pagado,16000
Pagado,18000
Pagado,8500
Pagado,12000
Pagado,28000
Pagado,22400
Pagado,14725
Pagado,26000
Pagado,25000
Pagado,25000
Pagado,18000
Pagado,18000
Pagado,28000
Pagado,35000
Pagado,24925
Pagado,31300
Pagado,18375
Pagado,25000
Pagado,18000
Pagado,25000
Pagado,12000
Pagado,16500
Pagado,16000
Pagado,18250
Pagado,12000
Pagado,7000
Pagado,20425
Pagado,35000
Pagado,20000
Pagado,20725
Pagado,16000
Pagado,34800
Pagado,35000
Pagado,21200
Pagado,10775
Pagado,15200
Pagado,17500
Pagado,12000
Pagado,14400
Pagado,10000
Pagado,35000
Pagado,28625
Pagado,27000
Pagado,30000
Pagado,6000
Pagado,16000
Pagado,25000
Pagado,16000
Pagado,18000
Pagado,15000
Pagado,20000
Pagado,35000
Pagado,24250
Pagado,30000
Pagado,21000
Pagado,35000
Pagado,20000
Pagado,20000
Pagado,16500
Pagado,21500
Pagado,19200
Pagado,15000
Pagado,24500
Pagado,12000
Pagado,4800
Pagado,28000
Pagado,8400
Pagado,10000
Pagado,14000
Pagado,16000
Pagado,16800
Pagado,14400
Pagado,3500
Pagado,33425
Pagado,16150
Pagado,10000
Pagado,7200
Pagado,11000
Pagado,13200
Pagado,30000
Pagado,12000
Pagado,30000
Pagado,28000
Pagado,16000
Pagado,17425
Pagado,30000
Pagado,35000
Pagado,35000
Pagado,35000
Pagado,10000
Pagado,21000
Pagado,20425
Pagado,35000
Pagado,18000
Pagado,22250
Pagado,27000
Pagado,18000
Pagado,25000
Pagado,18225
Pagado,28000
Pagado,12000
Pagado,17000
Pagado,24000
Pagado,20000
Pagado,12000
Pagado,16750
Pagado,21000
Pagado,35000
Pagado,15000
Pagado,15000
Pagado,21725
Pagado,10000
Pagado,17000
Pagado,17000
Pagado,17000
Pagado,12000
Pagado,8000
Pagado,12000
Pagado,25000
Pagado,20000
Pagado,10000
Pagado,25000
Pagado,26800
Pagado,21725
Pagado,17600
Pagado,7000
Pagado,28000
Pagado,15000
Pagado,28000
Pagado,12000
Pagado,1500
Pagado,19200
Pagado,12000
Pagado,25000
Pagado,16000
Pagado,30225
Pagado,24925
Pagado,35000
Pagado,15500
Pagado,5000
Pagado,24000
Pagado,14700
Pagado,26000
Pagado,35000
Pagado,23000
Pagado,18000
Pagado,6000
Pagado,3500
Pagado,35000
Pagado,16900
Pagado,13200
Pagado,4000
Pagado,18650
Pagado,25600
Pagado,12600
Pagado,16450
Pagado,28000
Pagado,12000
Pagado,20000
Pagado,35000
Pagado,24250
Pagado,11200
Pagado,12000
Pagado,21000
Pagado,35000
Pagado,24000
Pagado,10550
Pagado,20000
Pagado,20000
Pagado,12000
Pagado,25000
Pagado,9250
Pagado,15000
Pagado,20000
Pagado,7200
Pagado,35000
Pagado,35000
Pagado,18000
Pagado,21725
Pagado,12000
Pagado,4000
Pagado,17750
Pagado,18000
Pagado,35000
Pagado,16000
Pagado,6500
Pagado,30000
Pagado,14000
Pagado,25000
Pagado,11200
Pagado,35000
Pagado,20000
Pagado,4750
Pagado,18000
Pagado,25000
Pagado,16800
Pagado,16000
Pagado,35000
Pagado,12000
Pagado,10000
Pagado,13800
Pagado,15000
Pagado,24000
Pagado,12000
Pagado,15000
Pagado,18000
Pagado,35000
Pagado,31825
Pagado,28000
Pagado,14000
Pagado,20000
Pagado,18000
Pagado,16000
Pagado,12000
Pagado,20000
Pagado,13000
Pagado,10000
Pagado,12000
Pagado,18250
Pagado,15000
Pagado,10000
Pagado,35000
Pagado,24300
Pagado,15000
Pagado,20000
Pagado,20250
Pagado,20000
Pagado,18000
Pagado,15000
Pagado,31025
Pagado,15000
Pagado,21725
Pagado,19200
Pagado,10000
Pagado,30000
Pagado,20000
Pagado,16000
Pagado,21600
Pagado,10000
Pagado,10000
Pagado,26500
Pagado,19600
Pagado,20000
Pagado,24000
Pagado,26925
Pagado,35000
Pagado,35000
Pagado,19200
Pagado,18000
Pagado,28000
Pagado,10000
Pagado,35000
Pagado,18000
Pagado,12700
Pagado,21600
Pagado,15000
Pagado,16000
Pagado,13250
Pagado,16100
Pagado,17375
Pagado,20000
Pagado,28000
Pagado,32875
Pagado,25000
Pagado,25000
Pagado,10000
Pagado,10000
Pagado,8000
Pagado,15000
Pagado,21200
Pagado,30000
Pagado,33600
Pagado,20000
Pagado,25000
Pagado,1200
Pagado,12000
Pagado,13475
Pagado,10000
Pagado,28000
Pagado,25000
Pagado,20675
Pagado,19750
Pagado,25000
Pagado,30000
Pagado,18000
Pagado,16000
Pagado,19600
Pagado,35000
Pagado,21000
Pagado,24925
Pagado,24575
Pagado,6800
Pagado,35000
Pagado,10400
Pagado,35000
Pagado,10800
Pagado,25475
Pagado,30000
Pagado,18000
Pagado,10000
Pagado,25000
Pagado,32000
Pagado,32000
Pagado,24000
Pagado,18000
Pagado,16000
Pagado,20000
Pagado,7000
Pagado,20000
Pagado,22000
Pagado,16000
Pagado,25000
Pagado,7550
Pagado,32350
Pagado,35000
Pagado,7800
Pagado,8000
Pagado,25000
Pagado,26375
Pagado,26375
Pagado,28000
Pagado,16000
Pagado,29000
Pagado,15000
Pagado,15500
Pagado,9000
Pagado,12000
Pagado,28000
Pagado,33425
Pagado,20000
Pagado,11200
Pagado,12000
Pagado,23500
Pagado,15000
Pagado,10000
Pagado,19425
Pagado,24000
Pagado,29700
Pagado,30000
Pagado,12000
Pagado,33425
Pagado,21600
Pagado,10800
Pagado,12000
Pagado,16000
Pagado,12725
Pagado,30000
Pagado,15000
Pagado,31300
Pagado,25000
Pagado,12000
Pagado,24000
Pagado,22500
Pagado,22800
Pagado,8400
Pagado,9000
Pagado,18000
Pagado,14600
Pagado,31500
Pagado,8000
Pagado,10000
Pagado,12000
Pagado,5000
Pagado,24000
Pagado,18000
Pagado,20000
Pagado,35000
Pagado,20050
Pagado,32000
Pagado,14000
Pagado,35000
Pagado,35000
Pagado,15000
Pagado,35000
Pagado,12000
Pagado,19800
Pagado,13075
Pagado,25000
Pagado,30000
Pagado,18000
Pagado,33575
Pagado,20000
Pagado,30000
Pagado,20000
Pagado,8000
Pagado,28000
Pagado,12000
Pagado,16000
Pagado,26400
Pagado,24000
Pagado,35000
Pagado,26000
Pagado,5500
Pagado,25450
Pagado,12000
Pagado,35000
Pagado,24000
Pagado,30000
Pagado,28000
Pagado,28000
Pagado,28000
Pagado,16950
Pagado,35000
Pagado,16450
Pagado,8000
Pagado,10750
Pagado,28000
Pagado,15000
Pagado,25000
Pagado,16000
Pagado,35000
Pagado,14000
Pagado,8000
Pagado,4750
Pagado,28625
Pagado,16000
Pagado,4000
Pagado,21000
Pagado,10325
Pagado,23325
Pagado,35000
Pagado,16000
Pagado,16800
Pagado,14000
Pagado,23900
Pagado,22000
Pagado,10500
Pagado,1500
Pagado,31950
Pagado,18000
Pagado,24000
Pagado,27000
Pagado,17225
Pagado,20000
Pagado,18000
Pagado,4800
Pagado,16000
Pagado,16425
Pagado,11975
Pagado,17000
Pagado,6600
Pagado,6000
Pagado,34475
Pagado,21000
Pagado,19500
Pagado,16000
Pagado,9000
Pagado,26500
Pagado,20000
Pagado,16375
Pagado,16000
Pagado,4000
Pagado,8000
Pagado,16450
Pagado,30000
Pagado,25000
Pagado,30000
Pagado,30000
Pagado,9600
Pagado,18000
Pagado,25000
Pagado,30000
Pagado,18000
Pagado,18200
Pagado,12000
Pagado,12575
Pagado,33000
Pagado,26000
Pagado,20000
Pagado,24000
Pagado,22750
Pagado,15000
Pagado,4200
Pagado,25000
Pagado,25000
Pagado,16000
Pagado,23225
Pagado,14400
Pagado,16000
Pagado,16800
Pagado,6000
Pagado,28100
Pagado,10500
Pagado,24000
Pagado,18000
Pagado,14400
Pagado,13500
Pagado,10000
Pagado,16800
Pagado,20000
Pagado,10000
Pagado,28000
Pagado,4000
Pagado,35000
Pagado,15000
Pagado,25000
Pagado,3600
Pagado,25000
Pagado,5900
Pagado,16000
Pagado,12000
Pagado,12000
Pagado,14400
Pagado,13000
Pagado,17500
Pagado,19750
Pagado,20775
Pagado,24000
Pagado,35000
Pagado,7000
Pagado,9000
Pagado,8000
Pagado,23850
Pagado,13675
Pagado,6000
Pagado,12800
Pagado,35000
Pagado,27050
Pagado,20125
Pagado,10800
Pagado,16950
Pagado,28000
Pagado,15475
Pagado,14100
Pagado,13000
Pagado,19225
Pagado,23675
Pagado,25500
Pagado,16450
Pagado,18000
Pagado,18000
Pagado,28000
Pagado,19550
Pagado,20000
Pagado,7500
Pagado,25000
Pagado,9800
Pagado,28000
Pagado,15000
Pagado,35000
Pagado,28000
Pagado,24000
Pagado,19000
Pagado,18000
Pagado,6000
Pagado,20800
Pagado,8000
Pagado,19200
Pagado,20000
Pagado,25000
Pagado,15900
Pagado,18000
Pagado,9000
Pagado,20000
Pagado,13400
Pagado,26000
Pagado,7000
Pagado,22000
Pagado,29175
Pagado,28000
Pagado,20000
Pagado,35000
Pagado,20000
Pagado,22000
Pagado,12000
Pagado,35000
Pagado,5000
Pagado,10000
Pagado,15000
Pagado,25000
Pagado,16000
Pagado,19200
Pagado,12000
Pagado,15000
Pagado,17600
Pagado,30000
Pagado,27900
Pagado,18150
Pagado,15000
Pagado,18000
Pagado,20000
Pagado,6000
Pagado,34000
Pagado,27525
Pagado,30600
Pagado,8000
Pagado,18000
Pagado,13400
Pagado,4800
Pagado,28100
Pagado,15000
Pagado,21000
Pagado,35000
Pagado,20000
Pagado,15000
Pagado,32350
Pagado,22000
Pagado,8400
Pagado,21000
Pagado,16425
Pagado,16175
Pagado,25775
Pagado,15000
Pagado,25000
Pagado,14000
Pagado,18825
Pagado,25050
Pagado,18000
Pagado,21000
Pagado,10375
Pagado,35000
Pagado,26300
Pagado,28000
Pagado,16800
Pagado,16800
Pagado,6000
Pagado,15000
Pagado,25000
Pagado,15000
Pagado,13000
Pagado,28750
Pagado,25000
Pagado,25000
Pagado,5000
Pagado,35000
Pagado,35000
Pagado,19125
Pagado,20675
Pagado,17000
Pagado,14000
Pagado,15000
Pagado,35000
Pagado,11350
Pagado,8000
Pagado,15000
Pagado,14025
Pagado,22300
Pagado,25000
Pagado,27575
Pagado,20000
Pagado,13000
Pagado,20000
Pagado,20000
Pagado,18000
Pagado,20000
Pagado,22000
Pagado,12000
Pagado,12000
Pagado,10625
Pagado,12000
Pagado,16000
Pagado,7575
Pagado,8000
Pagado,13200
Pagado,11000
Pagado,15900
Pagado,25000
Pagado,10000
Pagado,15000
Pagado,35000
Pagado,20000
Pagado,10975
Pagado,18900
Pagado,20000
Pagado,35000
Pagado,12000
Pagado,18000
Pagado,10000
Pagado,17500
Pagado,22500
Pagado,24000
Pagado,35000
Pagado,24000
Pagado,24000
Pagado,12000
Pagado,25000
Pagado,30000
Pagado,12000
Pagado,25000
Pagado,25000
Pagado,14075
Pagado,14000
Pagado,25675
Pagado,12000
Pagado,25000
Pagado,14200
Pagado,10000
Pagado,35000
Pagado,22675
Pagado,21600
Pagado,12000
Pagado,18000
Pagado,10750
Pagado,28000
Pagado,10500
Pagado,16825
Pagado,25000
Pagado,25000
Pagado,14000
Pagado,28000
Pagado,7200
Pagado,25000
Pagado,12000
Pagado,33025
Pagado,35000
Pagado,35000
Pagado,2500
Pagado,12000
Pagado,13000
Pagado,20000
Pagado,14125
Pagado,19125
Pagado,16000
Pagado,15000
Pagado,19950
Pagado,21725
Pagado,12000
Pagado,13200
Pagado,16750
Pagado,35000
Pagado,12000
Pagado,15000
Pagado,7000
Pagado,7200
Pagado,27000
Pagado,28000
Pagado,35000
Pagado,12000
Pagado,12150
Pagado,1500
Pagado,21500
Pagado,9500
Pagado,13500
Pagado,30000
Pagado,13000
Pagado,20000
Pagado,16000
Pagado,14400
Pagado,6400
Pagado,20675
Pagado,12000
Pagado,24000
Pagado,26800
Pagado,20000
Pagado,21725
Pagado,16000
Pagado,22650
Pagado,12500
Pagado,22950
Pagado,24000
Pagado,9950
Pagado,16000
Pagado,17600
Pagado,18000
Pagado,30000
Pagado,24250
Pagado,18225
Pagado,17800
Pagado,16000
Pagado,18975
Pagado,12000
Pagado,20000
Pagado,24000
Pagado,24000
Pagado,28000
Pagado,17000
Pagado,30000
Pagado,12000
Pagado,17000
Pagado,28200
Pagado,30000
Pagado,20000
Pagado,24500
Pagado,22050
Pagado,20000
Pagado,11500
Pagado,20050
Pagado,30000
Pagado,8800
Pagado,10000
Pagado,24375
Pagado,24000
Pagado,16000
Pagado,3000
Pagado,12000
Pagado,17000
Pagado,12000
Pagado,6000
Pagado,10050
Pagado,25000
Pagado,26375
Pagado,12000
Pagado,18000
Pagado,8000
Pagado,33300
Pagado,14500
Pagado,20500
Pagado,32000
Pagado,25000
Pagado,35000
Pagado,15000
Pagado,21000
Pagado,7000
Pagado,18000
Pagado,25200
Pagado,21000
Pagado,22000
Pagado,15000
Pagado,13750
Pagado,9000
Pagado,24000
Pagado,7000
Pagado,24500
Pagado,14450
Pagado,19875
Pagado,19550
Pagado,35000
Pagado,14500
Pagado,26250
Pagado,22400
Pagado,10500
Pagado,12000
Pagado,25000
Pagado,21000
Pagado,19750
Pagado,28625
Pagado,10500
Pagado,17325
Pagado,17150
Pagado,10050
Pagado,20000
Pagado,25000
Pagado,34475
Pagado,35000
Pagado,9900
Pagado,30000
Pagado,17000
Pagado,11000
Pagado,18650
Pagado,15500
Pagado,16675
Pagado,12000
Pagado,21000
Pagado,12000
Pagado,15000
Pagado,25000
Pagado,15000
Pagado,35000
Pagado,12500
Pagado,29575
Pagado,19200
Pagado,14500
Pagado,12000
Pagado,18000
Pagado,20000
Pagado,14000
Pagado,12000
Pagado,35000
Pagado,35000
Pagado,10000
Pagado,28000
Pagado,6000
Pagado,16450
Pagado,3600
Pagado,24000
Pagado,23050
Pagado,21600
Pagado,14400
Pagado,20950
Pagado,7200
Pagado,27000
Pagado,16000
Pagado,10800
Pagado,14500
Pagado,29175
Pagado,18700
Pagado,8675
Pagado,35000
Pagado,24250
Pagado,35000
Pagado,20675
Pagado,10300
Pagado,18500
Pagado,19075
Pagado,25000
Pagado,14000
Pagado,22000
Pagado,25000
Pagado,20000
Pagado,9600
Pagado,12600
Pagado,12000
Pagado,10200
Pagado,35000
Pagado,11200
Pagado,10000
Pagado,25000
Pagado,2000
Pagado,27575
Pagado,35000
Pagado,10075
Pagado,18000
Pagado,18000
Pagado,15000
Pagado,13200
Pagado,14000
Pagado,11200
Pagado,13000
Pagado,24250
Pagado,35000
Pagado,18000
Pagado,17150
Pagado,7400
Pagado,20000
Pagado,13625
Pagado,11300
Pagado,26500
Pagado,21000
Pagado,35000
Pagado,25000
Pagado,24000
Pagado,10000
Pagado,20000
Pagado,12950
Pagado,3500
Pagado,3200
Pagado,20200
Pagado,33425
Pagado,18000
Pagado,10000
Pagado,13200
Pagado,35000
Pagado,4500
Pagado,23600
Pagado,35000
Pagado,15000
Pagado,5000
Pagado,20675
Pagado,20000
Pagado,12700
Pagado,27050
Pagado,15000
Pagado,24000
Pagado,25375
Pagado,17450
Pagado,15000
Pagado,19400
Pagado,12075
Pagado,24925
Pagado,33500
Pagado,24000
Pagado,35000
Pagado,35000
Pagado,15000
Pagado,33425
Pagado,25000
Pagado,15000
Pagado,18000
Pagado,18550
Pagado,7000
Pagado,25000
Pagado,4000
Pagado,10000
Pagado,6250
Pagado,23350
Pagado,5000
Pagado,20800
Pagado,18800
Pagado,20000
Pagado,14400
Pagado,7500
Pagado,17000
Pagado,24925
Pagado,20000
Pagado,24000
Pagado,12000
Pagado,24000
Pagado,14000
Pagado,3000
Pagado,18550
Pagado,15000
Pagado,18225
Pagado,25000
Pagado,16000
Pagado,15000
Pagado,29850
Pagado,10000
Pagado,21600
Pagado,12900
Pagado,17000
Pagado,10575
Pagado,17625
Pagado,20000
Pagado,17500
Pagado,4950
Pagado,21975
Pagado,16000
Pagado,11625
Pagado,16000
Pagado,24575
Pagado,24000
Pagado,21050
Pagado,14400
Pagado,21000
Pagado,10500
Pagado,15000
Pagado,2400
Pagado,35000
Pagado,17000
Pagado,23800
Pagado,12000
Pagado,18075
Pagado,3000
Pagado,17000
Pagado,9000
Pagado,16000
Pagado,35000
Pagado,15000
Pagado,30000
Pagado,15000
Pagado,25000
Pagado,26375
Pagado,20000
Pagado,16950
Pagado,17325
Pagado,28000
Pagado,26850
Pagado,20950
Pagado,25000
Pagado,35000
Pagado,20400
Pagado,29625
Pagado,21000
Pagado,18000
Pagado,22000
Pagado,22000
Pagado,28800
Pagado,18000
Pagado,20000
Pagado,14000
Pagado,35000
Pagado,17000
Pagado,5600
Pagado,4800
Pagado,20000
Pagado,13700
Pagado,30000
Pagado,12000
Pagado,35000
Pagado,19000
Pagado,16425
Pagado,20000
Pagado,14400
Pagado,14800
Pagado,20000
Pagado,28000
Pagado,12000
Pagado,15000
Pagado,16000
Pagado,14400
Pagado,18350
Pagado,25000
Pagado,4100
Pagado,6000
Pagado,10000
Pagado,28000
Pagado,20000
Pagado,21850
Pagado,16950
Pagado,18000
Pagado,23325
Pagado,30000
Pagado,25000
Pagado,29900
Pagado,10000
Pagado,10800
Pagado,32000
Pagado,11100
Pagado,15600
Pagado,14825
Pagado,25000
Pagado,10000
Pagado,14400
Pagado,21200
Pagado,10000
Pagado,26400
Pagado,25000
Pagado,14400
Pagado,19900
Pagado,35000
Pagado,10000
Pagado,12000
Pagado,10000
Pagado,30000
Pagado,29900
Pagado,17875
Pagado,20000
Pagado,15000
Pagado,18725
Pagado,4000
Pagado,20000
Pagado,19600
Pagado,20000
Pagado,12600
Pagado,22000
Pagado,15975
Pagado,12000
Pagado,28500
Pagado,23675
Pagado,16000
Pagado,15800
Pagado,12000
Pagado,25000
Pagado,16000
Pagado,3000
Pagado,15000
Pagado,11975
Pagado,28000
Pagado,24000
Pagado,12000
Pagado,4500
Pagado,17600
Pagado,30000
Pagado,28000
Pagado,35000
Pagado,14000
Pagado,25000
Pagado,15000
Pagado,22050
Pagado,11200
Pagado,28000
Pagado,10000
Pagado,6000
Pagado,20000
Pagado,13200
Pagado,27600
Pagado,17325
Pagado,23325
Pagado,17625
Pagado,20875
Pagado,25000
Pagado,16000
Pagado,20500
Pagado,23000
Pagado,30000
Pagado,27150
Pagado,20000
Pagado,17450
Pagado,25975
Pagado,21600
Pagado,12000
Pagado,30000
Pagado,6000
Pagado,26500
Pagado,10000
Pagado,30000
Pagado,22750
Pagado,34000
Pagado,10750
Pagado,12000
Pagado,16000
Pagado,23525
Pagado,35000
Pagado,14400
Pagado,12425
Pagado,20050
Pagado,20000
Pagado,20000
Pagado,28100
Pagado,10525
Pagado,25000
Pagado,10400
Pagado,35000
Pagado,15000
Pagado,9875
Pagado,30000
Pagado,12825
Pagado,21250
Pagado,25225
Pagado,17000
Pagado,24000
Pagado,15200
Pagado,15000
Pagado,14000
Pagado,17000
Pagado,20950
Pagado,11500
Pagado,18825
Pagado,25000
Pagado,21000
Pagado,24000
Pagado,22000
Pagado,35000
Pagado,9400
Pagado,28000
Pagado,15000
Pagado,12800
Pagado,12000
Pagado,10625
Pagado,24000
Pagado,19200
Pagado,9600
Pagado,19500
Pagado,20000
Pagado,21000
Pagado,35000
Pagado,7000
Pagado,18600
Pagado,12000
Pagado,25000
Pagado,13500
Pagado,3500
Pagado,35000
Pagado,13200
Pagado,19075
Pagado,17325
Pagado,30000
Pagado,35000
Pagado,14750
Pagado,9800
Pagado,5000
Pagado,15000
Pagado,14000
Pagado,16000
Pagado,24000
Pagado,21000
Pagado,4000
Pagado,20000
Pagado,20000
Pagado,16000
Pagado,13250
Pagado,35000
Pagado,12000
Pagado,6000
Pagado,17000
Pagado,16000
Pagado,21850
Pagado,2850
Pagado,8500
Pagado,20000
Pagado,27050
Pagado,20000
Pagado,25600
Pagado,31175
Pagado,10900
Pagado,20000
Pagado,25050
Pagado,24125
Pagado,25000
Pagado,15000
Pagado,27000
Pagado,24000
Pagado,18000
Pagado,16000
Pagado,28000
Pagado,12000
Pagado,22000
Pagado,11325
Pagado,14000
Pagado,23000
Pagado,35000
Pagado,35000
Pagado,15700
Pagado,19000
Pagado,10000
Pagado,25000
Pagado,24000
Pagado,25050
Pagado,10000
Pagado,24000
Pagado,20850
Pagado,17050
Pagado,35000
Pagado,6000
Pagado,12000
Pagado,35000
Pagado,20000
Pagado,16800
Pagado,24000
Pagado,10800
Pagado,20050
Pagado,22000
Pagado,35000
Pagado,25000
Pagado,7000
Pagado,20500
Pagado,12000
Pagado,20000
Pagado,26000
Pagado,19750
Pagado,18000
Pagado,28000
Pagado,24000
Pagado,20000
Pagado,12000
Pagado,19400
Pagado,16000
Pagado,20000
Pagado,24000
Pagado,19075
Pagado,15000
Pagado,18000
Pagado,12000
Pagado,35000
Pagado,10500
Pagado,16800
Pagado,10000
Pagado,20000
Pagado,20000
Pagado,10000
Pagado,13000
Pagado,10000
Pagado,12000
Pagado,16000
Pagado,24000
Pagado,15000
Pagado,34000
Pagado,10200
Pagado,19000
Pagado,35000
Pagado,35000
Pagado,30000
Pagado,14400
Pagado,15000
Pagado,21000
Pagado,18000
Pagado,28775
Pagado,30000
Pagado,17500
Pagado,2400
Pagado,14250
Pagado,19000
Pagado,22500
Pagado,20000
Pagado,30000
Pagado,12000
Pagado,24000
Pagado,22500
Pagado,20000
Pagado,35000
Pagado,26500
Pagado,23700
Pagado,2650
Pagado,20000
Pagado,18000
Pagado,10000
Pagado,34000
Pagado,10000
Pagado,8500
Pagado,16000
Pagado,11650
Pagado,14000
Pagado,25000
Pagado,6000
Pagado,9000
Pagado,17500
Pagado,6000
Pagado,15000
Pagado,21850
Pagado,21925
Pagado,22500
Pagado,20000
Pagado,28000
Pagado,9600
Pagado,14000
Pagado,26000
Pagado,24000
Pagado,31625
Pagado,9300
Pagado,14575
Pagado,25000
Pagado,13225
Pagado,21000
Pagado,14000
Pagado,14975
Pagado,22250
Pagado,24350
Pagado,25000
Pagado,29700
Pagado,18000
Pagado,23325
Pagado,6400
Pagado,2400
Pagado,18250
Pagado,18625
Pagado,20000
Pagado,24000
Pagado,22250
Pagado,19000
Pagado,18000
Pagado,19425
Pagado,19200
Pagado,7000
Pagado,9175
Pagado,12000
Pagado,7800
Pagado,35000
Pagado,20000
Pagado,10000
Pagado,12300
Pagado,15000
Pagado,10000
Pagado,30225
Pagado,24000
Pagado,15125
Pagado,32000
Pagado,16200
Pagado,12000
Pagado,4500
Pagado,25000
Pagado,12000
Pagado,20500
Pagado,27725
Pagado,12000
Pagado,20000
Pagado,5000
Pagado,15500
Pagado,22000
Pagado,31300
Pagado,2100
Pagado,20000
Pagado,14400
Pagado,16000
Pagado,18000
Pagado,21000
Pagado,19200
Pagado,16750
Pagado,10400
Pagado,20000
Pagado,23850
Pagado,10200
Pagado,16000
Pagado,20400
Pagado,18000
Pagado,25975
Pagado,25000
Pagado,15000
Pagado,12500
Pagado,16000
Pagado,21000
Pagado,31000
Pagado,20000
Pagado,20000
Pagado,9000
Pagado,25000
Pagado,20000
Pagado,5400
Pagado,18000
Pagado,15000
Pagado,25000
Pagado,14400
Pagado,25000
Pagado,16000
Pagado,6000
Pagado,18000
Pagado,16500
Pagado,17500
Pagado,24000
Pagado,24250
Pagado,20225
Pagado,18000
Pagado,12250
Pagado,10000
Pagado,14000
Pagado,15000
Pagado,30000
Pagado,26000
Pagado,20000
Pagado,4800
Pagado,19075
Pagado,18000
Pagado,20000
Pagado,25000
Pagado,30000
Pagado,35000
Pagado,20000
Pagado,16000
Pagado,35000
Pagado,2300
Pagado,18000
Pagado,25450
Pagado,24000
Pagado,35000
Pagado,15000
Pagado,16000
Pagado,16500
Pagado,20000
Pagado,12000
Pagado,15000
Pagado,16000
Pagado,20000
Pagado,16000
Pagado,18000
Pagado,21000
Pagado,35000
Pagado,24000
Pagado,7000
Pagado,18000
Pagado,25000
Pagado,6500
Pagado,22250
Pagado,26000
Pagado,18000
Pagado,16000
Pagado,19375
Pagado,35000
Pagado,25200
Pagado,18000
Pagado,6650
Pagado,12000
Pagado,11500
Pagado,25900
Pagado,24375
Pagado,25000
Pagado,20000
Pagado,20000
Pagado,21000
Pagado,23350
Pagado,35000
Pagado,28000
Pagado,6800
Pagado,10000
Pagado,18200
Pagado,13600
Pagado,24000
Pagado,21000
Pagado,14075
Pagado,20000
Pagado,32000
Pagado,12000
Pagado,17600
Pagado,16500
Pagado,16375
Pagado,20000
Pagado,20000
Pagado,24000
Pagado,17000
Pagado,21850
Pagado,24000
Pagado,15000
Pagado,14600
Pagado,16000
Pagado,20000
Pagado,12000
Pagado,14000
Pagado,10625
Pagado,12000
Pagado,24575
Pagado,14400
Pagado,13200
Pagado,20000
Pagado,12000
Pagado,19000
Pagado,20000
Pagado,25475
Pagado,10000
Pagado,16200
Pagado,28000
Pagado,3000
Pagado,10000
Pagado,14325
Pagado,14000
Pagado,16800
Pagado,18000
Pagado,12000
Pagado,15000
Pagado,18000
Pagado,20000
Pagado,25000
Pagado,35000
Pagado,12000
Pagado,18825
Pagado,8000
Pagado,15000
Pagado,10000
Pagado,21000
Pagado,10000
Pagado,24000
Pagado,11500
Pagado,20125
Pagado,14000
Pagado,13200
Pagado,10000
Pagado,24925
Pagado,16800
Pagado,20000
Pagado,15000
Pagado,20125
Pagado,21000
Pagado,4000
Pagado,26375
Pagado,2800
Pagado,30000
Pagado,15325
Pagado,23000
Pagado,20050
Pagado,20000
Pagado,33950
Pagado,15000
Pagado,10000
Pagado,22250
Pagado,18375
Pagado,34000
Pagado,35000
Pagado,14400
Pagado,15000
Pagado,15000
Pagado,10000
Pagado,24000
Pagado,16100
Pagado,28000
Pagado,25000
Pagado,24000
Pagado,10000
Pagado,25500
Pagado,19000
Pagado,27000
Pagado,16000
Pagado,35000
Pagado,18600
Pagado,8400
Pagado,9600
Pagado,24000
Pagado,35000
Pagado,18000
Pagado,15000
Pagado,2100
Pagado,21000
Pagado,10000
Pagado,10000
Pagado,13000
Pagado,18000
Pagado,22800
Pagado,13000
Pagado,35000
Pagado,13000
Pagado,12000
Pagado,5000
Pagado,20750
Pagado,7000
Pagado,10000
Pagado,30000
Pagado,10200
Pagado,28000
Pagado,10925
Pagado,29175
Pagado,4500
Pagado,29325
Pagado,35000
Pagado,15000
Pagado,16750
Pagado,4800
Pagado,19125
Pagado,13500
Pagado,30000
Pagado,16000
Pagado,20000
Pagado,15000
Pagado,10000
Pagado,3600
Pagado,20425
Pagado,21250
Pagado,3000
Pagado,18550
Pagado,14000
Pagado,19500
Pagado,12000
Pagado,16050
Pagado,28500
Pagado,35000
Pagado,15000
Pagado,10000
Pagado,16000
Pagado,25000
Pagado,21475
Pagado,25000
Pagado,14000
Pagado,12000
Pagado,21000
Pagado,17000
Pagado,23850
Pagado,15000
Pagado,14500
Pagado,35000
Pagado,33025
Pagado,25000
Pagado,18000
Pagado,25000
Pagado,4000
Pagado,20000
Pagado,20000
Pagado,30000
Pagado,18900
Pagado,21000
Pagado,22000
Pagado,24000
Pagado,15000
Pagado,12000
Pagado,17500
Pagado,22000
Pagado,15350
Pagado,29000
Pagado,25475
Pagado,21000
Pagado,9000
Pagado,25000
Pagado,15000
Pagado,25000
Pagado,15000
Pagado,25000
Pagado,10000
Pagado,18000
Pagado,16000
Pagado,30225
Pagado,19200
Pagado,12175
Pagado,30000
Pagado,21000
